Frame,L0_x,L0_y,L1_x,L1_y,L2_x,L2_y,L3_x,L3_y,L4_x,L4_y,L5_x,L5_y,L6_x,L6_y,L7_x,L7_y,L8_x,L8_y,L9_x,L9_y,L10_x,L10_y,L11_x,L11_y,L12_x,L12_y,L13_x,L13_y,L14_x,L14_y,L15_x,L15_y,L16_x,L16_y,L17_x,L17_y,L18_x,L18_y,L19_x,L19_y,L20_x,L20_y,L21_x,L21_y,L22_x,L22_y,L23_x,L23_y,L24_x,L24_y,L25_x,L25_y,L26_x,L26_y,L27_x,L27_y,L28_x,L28_y,L29_x,L29_y,L30_x,L30_y,L31_x,L31_y,L32_x,L32_y
250,226.23,217.89,228.68,210.92,227.91,209.43,227.04,207.7,230.51,212.47,231.03,212.25,231.51,212.11,220.04,200.2,226.91,209.02,219.98,218.06,221.58,220.15,155.98,188.57,214.84,241.62,134.78,217.61,186.61,272.42,161.17,235.15,189.53,242.9,169.69,239.34,192.02,234.66,171.78,238.47,184.4,227.11,169.28,238.17,181.47,230.54,105.43,319.04,137.26,335.23,144.38,403.58,155.13,433.05,142.02,490.62,127.12,533.96,130.35,506.96,110.14,549.91,179.24,514.56,169.7,559.23
251,226.21,217.78,228.71,210.88,227.94,209.39,227.07,207.65,230.52,212.48,231.04,212.28,231.52,212.13,220.18,200.22,226.9,209.02,219.95,218.02,221.55,220.12,156.03,188.61,215.15,241.58,140.24,213.4,189.12,271.14,165.02,233.55,190.73,239.86,173.38,237.66,193.14,231.92,175.47,236.94,185.35,224.7,172.93,236.81,182.12,228.08,105.99,319.22,137.21,335.23,144.35,402.76,155.59,432.46,141.68,488.04,127.63,533.92,129.96,504.46,110.77,549.65,178.86,512.23,170.01,559.19
252,226.58,217.68,229.12,210.8,228.38,209.31,227.52,207.56,230.92,212.45,231.44,212.28,231.91,212.14,220.62,200.14,227.26,208.97,220.32,217.96,221.93,220.09,156.13,188.27,215.25,241.51,139.9,210.93,191.19,270.51,163.52,229.14,190.69,242.56,171.5,233.56,193.1,235.52,173.93,233.54,185.4,228.74,171.52,233.27,182.25,231.63,106.63,319.28,137.38,335.13,144.15,402.85,155.97,431.35,141.46,488.37,128.21,533.66,129.71,504.73,111.0,549.38,178.62,512.21,170.07,559.13
253,227.38,217.69,229.85,210.84,229.09,209.39,228.2,207.7,231.62,212.46,232.1,212.29,232.51,212.15,221.31,200.44,227.72,208.97,220.99,218.06,222.64,220.13,156.21,188.05,215.05,241.08,139.32,210.54,192.77,270.07,161.97,229.44,189.33,240.67,169.24,233.92,191.56,233.77,172.1,234.07,184.68,227.63,169.95,233.78,181.57,230.41,106.64,319.27,137.44,334.51,142.44,403.31,156.95,430.7,140.84,490.98,128.72,533.36,127.12,505.93,111.54,549.26,178.46,512.22,170.63,559.06
254,227.55,217.72,230.04,210.86,229.26,209.45,228.37,207.79,231.82,212.47,232.28,212.31,232.68,212.17,221.52,200.63,227.86,208.98,221.13,218.13,222.8,220.16,156.25,188.03,214.9,239.88,139.07,214.1,192.79,270.37,161.08,232.79,189.12,241.88,168.53,237.68,191.5,235.25,171.53,237.69,184.73,229.24,169.25,237.19,181.68,231.87,106.68,319.25,137.43,334.07,141.23,403.67,157.33,430.34,140.4,491.75,129.05,533.14,125.81,506.09,111.85,549.13,178.44,512.39,171.16,558.92
255,228.45,217.48,230.95,210.74,230.08,209.38,229.11,207.77,232.82,212.28,233.25,212.13,233.61,211.98,222.08,200.64,228.44,208.81,221.69,218.06,223.46,220.03,156.21,188.15,214.8,237.99,138.76,206.91,192.48,260.98,160.8,222.9,183.72,232.31,168.12,225.75,185.29,225.73,170.68,226.23,180.09,220.73,168.23,226.81,176.99,223.61,106.67,319.35,137.41,333.97,139.94,404.63,157.93,429.78,139.83,492.99,129.82,532.61,124.54,506.35,112.83,548.48,178.31,512.48,171.76,558.63
256,228.93,217.03,231.51,210.42,230.59,209.13,229.6,207.59,233.39,211.92,233.78,211.83,234.08,211.71,222.43,200.56,228.7,208.58,221.93,217.9,223.7,219.78,156.24,188.21,214.9,237.37,140.54,199.99,192.12,257.67,160.46,220.53,182.18,230.24,167.46,222.89,183.55,223.84,170.38,223.24,178.54,219.21,168.02,224.22,175.58,222.2,106.71,319.55,137.56,333.94,138.65,406.36,158.49,429.73,137.27,494.79,130.29,532.48,123.26,506.81,113.56,548.21,177.58,513.57,172.25,558.37
257,229.04,216.55,231.69,209.75,230.73,208.42,229.7,206.87,233.71,211.46,234.16,211.45,234.5,211.42,222.5,200.02,229.06,208.25,222.03,217.49,223.91,219.48,155.8,188.29,214.9,236.19,139.44,205.69,192.02,253.32,158.8,226.12,180.62,228.92,165.06,229.52,181.45,223.61,166.98,229.28,176.51,219.22,164.92,229.46,173.82,221.81,106.73,319.63,137.87,333.75,138.0,407.02,158.79,428.86,137.42,495.67,131.96,531.83,124.03,508.32,114.63,547.11,177.81,513.46,172.61,558.15
258,229.15,216.3,231.86,209.35,230.88,208.0,229.8,206.43,233.97,211.15,234.44,211.18,234.78,211.18,222.54,199.7,229.28,208.03,222.06,217.32,223.96,219.34,155.66,188.41,214.91,235.67,139.36,208.25,191.84,251.1,157.91,228.75,179.25,227.62,163.69,232.74,179.89,222.47,165.07,232.41,174.99,218.26,163.24,232.18,172.36,220.85,106.79,319.7,138.05,333.64,137.93,407.24,158.78,428.39,137.65,495.57,132.4,531.26,124.09,508.53,114.79,546.37,178.02,513.37,172.63,557.84
259,229.13,214.46,231.83,207.66,230.84,206.16,229.77,204.41,234.06,209.82,234.58,209.97,234.97,210.08,222.42,197.92,229.43,206.98,222.05,215.36,223.97,217.86,155.16,188.44,214.88,235.17,139.25,209.39,194.84,246.59,157.15,230.33,179.97,224.81,162.44,234.32,180.83,220.42,163.62,233.9,175.89,216.58,162.02,233.6,173.28,218.91,106.71,319.66,138.07,333.16,137.89,407.21,158.73,427.0,137.86,495.46,132.74,530.91,124.14,508.51,115.48,545.79,178.23,512.87,172.74,557.41
260,229.1,213.61,231.8,206.84,230.81,205.29,229.76,203.47,234.09,209.14,234.62,209.34,235.04,209.5,222.36,196.96,229.48,206.27,222.05,214.38,223.96,217.07,154.78,188.45,214.61,234.73,141.44,210.2,194.38,244.11,159.03,231.28,179.71,221.53,163.85,235.61,180.14,216.41,164.59,235.23,175.39,212.65,163.25,234.72,172.9,215.22,107.2,319.77,139.18,333.16,137.95,408.22,158.7,426.83,137.5,495.37,134.92,530.09,124.13,508.17,117.36,544.31,177.24,512.9,172.82,555.45
261,229.07,212.48,231.78,205.76,230.78,204.16,229.65,202.28,234.1,208.18,234.66,208.44,235.09,208.63,222.26,196.03,229.53,205.45,222.03,213.24,224.02,216.12,154.78,188.48,214.6,233.72,142.14,210.7,195.22,240.98,159.5,231.98,179.93,218.81,164.07,236.16,179.99,213.45,164.7,235.83,175.37,210.11,163.52,235.65,173.1,212.89,107.29,319.9,140.09,333.06,136.65,409.3,159.06,426.03,136.07,495.8,137.06,529.71,123.11,508.6,119.32,544.0,174.02,513.55,173.02,554.91
262,229.01,211.36,231.69,204.77,230.66,203.2,229.48,201.36,234.09,207.24,234.63,207.55,235.07,207.82,222.17,195.28,229.6,205.03,222.01,212.39,224.01,215.38,154.66,188.49,215.41,233.86,142.14,202.36,194.92,244.55,160.35,228.22,180.1,221.22,164.59,231.44,180.1,215.91,165.62,231.33,175.65,211.73,164.71,231.97,173.33,214.26,107.43,320.19,140.83,333.06,135.64,409.75,159.46,425.31,135.34,495.94,139.09,528.83,122.38,509.05,121.09,543.28,173.26,513.57,173.35,553.36
263,228.9,210.44,231.59,203.99,230.53,202.41,229.33,200.56,234.06,206.47,234.62,206.8,235.05,207.09,222.11,194.33,229.65,204.46,221.9,211.39,223.99,214.49,154.55,188.35,215.66,233.86,141.87,203.86,194.28,246.29,160.85,227.75,177.42,222.56,165.0,230.88,176.26,217.13,166.37,230.73,172.41,212.79,165.62,231.43,170.41,215.24,107.43,320.4,141.19,332.9,134.33,410.16,159.69,424.92,134.52,496.21,139.37,528.01,121.42,509.84,121.48,542.55,172.5,513.7,173.64,552.92
264,228.89,209.02,231.57,202.67,230.48,201.04,229.24,199.16,234.06,205.34,234.67,205.75,235.21,206.14,222.07,193.31,230.28,204.16,221.89,209.9,224.0,213.26,154.21,188.35,216.83,233.89,141.78,202.58,194.23,244.94,157.34,226.59,176.66,222.32,160.72,229.66,174.87,217.21,162.83,229.69,171.23,213.1,162.45,230.48,169.28,215.32,107.38,320.4,141.44,332.77,133.3,410.12,159.77,423.43,133.49,495.88,140.31,526.16,120.76,509.33,122.38,541.1,172.19,512.39,174.0,552.16
265,228.91,208.42,231.55,202.03,230.47,200.38,229.22,198.5,234.11,204.72,234.8,205.15,235.42,205.54,222.05,192.94,230.78,203.79,221.92,209.34,224.23,212.75,154.12,188.33,217.07,233.68,139.4,201.79,192.79,243.07,153.88,224.89,173.6,220.73,157.42,227.65,171.39,215.59,159.86,227.84,167.95,211.64,159.45,228.73,166.04,213.74,107.38,320.33,141.91,332.35,132.61,410.04,159.83,422.88,133.28,496.21,141.28,524.3,120.58,509.6,123.0,539.66,171.1,512.23,174.26,551.54
266,228.89,208.01,231.52,201.56,230.41,199.9,229.14,198.02,234.1,204.25,234.8,204.67,235.45,205.06,222.04,192.57,230.95,203.43,221.9,208.94,224.23,212.39,153.94,188.32,217.07,233.62,138.22,201.3,191.92,243.61,151.74,225.77,171.95,221.16,155.46,228.79,169.59,216.02,158.34,228.91,166.09,211.93,157.91,229.67,164.27,213.99,107.39,320.27,142.43,331.97,132.34,410.09,159.92,422.32,133.11,496.97,142.57,524.21,120.09,510.05,124.15,539.8,169.79,512.25,174.38,551.69
267,229.2,207.53,231.81,201.22,230.65,199.59,229.34,197.74,234.59,203.88,235.36,204.28,236.05,204.64,222.25,192.48,231.48,203.14,222.05,208.38,224.51,211.8,153.74,188.23,217.06,233.51,137.29,200.33,190.27,242.75,151.38,224.69,169.88,220.08,155.19,227.45,167.38,214.93,158.3,227.74,163.96,210.7,157.83,228.57,162.21,212.64,107.3,320.26,142.85,331.56,131.28,411.95,160.3,422.36,132.67,499.83,144.78,524.04,119.93,512.61,127.13,539.32,166.74,514.63,174.49,551.25
268,229.43,206.75,231.96,200.44,230.76,198.8,229.41,196.97,234.93,203.17,235.8,203.58,236.58,203.96,222.37,191.99,232.11,202.71,222.18,207.69,224.8,211.22,153.55,188.21,217.04,233.5,136.42,200.86,188.37,243.45,149.94,225.2,167.76,220.54,153.82,227.98,165.27,215.19,157.34,228.3,161.71,210.83,156.84,229.09,160.1,212.85,107.22,320.26,143.32,331.27,130.65,412.32,160.88,422.3,131.22,499.76,145.73,522.06,118.41,512.71,128.22,536.73,161.03,515.14,174.48,550.94
269,229.43,205.6,231.96,199.4,230.74,197.73,229.38,195.94,234.93,202.29,235.83,202.77,236.64,203.22,222.36,191.43,232.2,202.25,222.17,206.57,224.83,210.32,153.24,188.21,217.02,233.42,135.27,200.94,186.92,243.84,147.13,225.68,163.43,220.9,150.57,228.38,159.9,215.58,154.26,228.91,156.21,211.21,153.96,229.68,155.14,213.32,107.17,320.2,144.43,330.99,129.86,412.48,161.29,422.08,130.07,500.24,146.78,521.34,117.82,513.61,129.52,535.87,157.98,517.94,174.51,550.98
270,229.53,204.76,231.97,198.62,230.74,196.97,229.37,195.21,235.04,201.61,235.99,202.14,236.85,202.65,222.4,190.99,232.47,201.96,222.25,205.78,225.0,209.64,153.08,188.19,216.99,233.74,127.91,204.14,184.6,248.93,144.48,225.91,164.11,223.5,148.05,228.75,161.56,217.66,152.27,229.15,157.76,212.12,152.08,229.87,156.44,214.05,107.14,319.91,145.58,330.44,129.08,412.78,161.88,421.75,128.38,501.37,147.29,521.56,117.28,515.15,130.58,535.85,159.55,518.32,174.85,551.22
271,229.65,204.45,232.05,198.28,230.81,196.66,229.44,194.94,235.2,201.23,236.19,201.76,237.09,202.27,222.47,190.67,232.77,201.66,222.41,205.47,225.17,209.34,152.27,188.19,216.96,233.75,125.13,203.43,180.67,251.67,137.31,221.74,163.05,223.97,141.51,223.86,161.33,217.81,146.56,224.82,157.32,212.37,146.17,225.69,155.93,214.32,107.09,319.51,146.16,330.02,128.67,412.97,161.9,421.72,128.18,501.94,147.47,521.54,117.25,515.31,131.17,535.48,155.85,519.59,175.16,552.71
272,230.33,204.39,232.71,198.28,231.46,196.69,230.12,195.0,235.83,201.12,236.74,201.61,237.58,202.08,223.06,190.66,233.04,201.45,223.09,205.38,225.75,209.07,151.43,188.18,216.73,233.6,111.66,202.28,177.15,251.82,133.03,220.92,159.94,226.65,138.04,223.18,157.81,221.18,143.35,224.41,154.3,215.19,142.51,225.15,153.33,216.75,107.09,319.45,146.36,329.98,128.51,413.99,161.94,421.86,127.79,503.63,147.73,521.71,117.24,516.7,131.77,535.64,156.45,521.03,175.38,553.28
273,231.43,204.4,233.69,198.29,232.37,196.72,231.01,195.05,236.85,201.1,237.69,201.58,238.44,202.05,223.68,190.74,233.51,201.48,223.88,205.42,226.57,209.02,151.18,188.37,216.59,233.67,109.55,200.17,177.57,255.12,132.93,210.22,160.41,226.61,135.97,212.94,158.61,220.94,141.34,214.15,154.65,214.17,140.7,215.36,153.57,215.83,107.0,319.47,146.61,330.04,128.34,414.12,161.99,421.91,127.03,504.09,147.98,521.74,117.0,517.65,132.57,535.84,155.0,521.1,175.52,553.08
274,232.33,204.53,234.48,198.4,233.16,196.83,231.81,195.14,237.48,201.17,238.21,201.62,238.86,202.04,224.14,190.79,233.68,201.46,224.74,205.55,227.23,209.06,151.16,188.45,216.4,233.56,114.75,199.04,177.22,255.95,132.75,206.4,160.23,226.48,135.9,206.91,158.53,220.38,141.26,208.2,154.47,213.11,139.36,208.16,153.43,214.87,106.94,319.44,147.05,330.03,128.03,414.03,162.07,421.16,126.58,505.08,148.53,521.81,116.87,518.85,133.71,535.66,152.17,522.89,175.62,552.79
275,232.43,203.7,234.53,197.62,233.19,196.05,231.82,194.37,237.58,200.33,238.32,200.76,238.97,201.17,224.15,190.08,233.73,200.63,224.86,204.59,227.48,207.94,151.13,188.46,216.33,232.69,117.1,199.28,177.14,256.74,129.41,197.97,159.39,224.06,127.52,192.55,158.06,216.81,134.51,193.24,153.96,208.79,134.84,196.39,152.75,210.78,106.82,319.34,147.48,329.8,127.96,414.02,162.06,420.12,126.71,505.92,149.13,521.78,116.92,519.52,134.73,535.17,150.28,524.03,175.62,551.16
276,232.37,203.03,234.51,196.92,233.17,195.36,231.78,193.7,237.54,199.54,238.28,199.93,238.93,200.31,224.12,189.34,233.73,199.9,224.81,203.93,227.45,207.14,151.14,188.48,216.34,232.1,118.43,199.32,177.79,258.99,129.0,195.2,160.14,224.08,125.89,189.01,158.54,216.85,133.31,190.7,154.51,209.04,134.09,193.34,153.29,211.16,106.83,318.7,147.94,329.25,127.84,413.83,162.06,418.69,126.71,505.95,150.05,521.22,116.96,519.55,136.04,534.25,147.89,524.19,175.59,550.27
277,232.44,202.23,234.48,195.95,233.13,194.35,231.74,192.67,237.6,198.65,238.37,199.07,239.05,199.47,224.1,188.47,233.88,199.28,224.88,203.08,227.65,206.31,151.31,188.54,216.54,231.3,118.76,199.82,177.77,259.33,127.38,192.99,160.31,223.9,122.66,184.05,159.02,215.98,129.9,185.63,155.04,208.18,131.27,189.45,153.78,210.53,106.94,318.09,148.43,328.48,127.8,413.79,162.2,416.85,126.77,506.95,152.0,520.85,117.31,520.86,139.42,533.65,145.59,527.47,175.59,550.34
278,232.59,200.6,234.46,194.18,233.1,192.58,231.72,190.98,237.7,197.09,238.53,197.61,239.28,198.11,224.09,187.3,234.12,198.17,224.95,201.55,227.96,204.89,152.71,188.8,216.65,229.75,119.16,200.15,172.81,256.13,124.78,188.77,151.39,218.24,117.74,178.94,149.61,209.48,124.47,179.32,146.52,202.26,126.77,184.4,145.73,204.82,107.16,317.37,149.15,327.45,127.73,413.73,162.37,415.53,126.44,506.93,154.01,520.75,117.43,521.19,147.09,532.1,142.63,527.31,175.58,549.54
279,231.7,199.46,233.11,192.75,231.61,191.15,230.1,189.56,236.76,195.71,237.72,196.26,238.62,196.84,222.74,186.09,233.63,197.19,224.18,200.76,227.46,204.01,152.98,188.81,216.51,228.57,118.84,200.29,172.23,254.88,122.88,186.28,151.43,216.66,116.19,176.63,149.74,207.69,121.74,176.03,146.71,200.99,125.5,181.68,145.97,203.67,107.32,317.17,149.26,326.84,127.52,413.7,162.62,414.81,126.21,507.42,154.54,520.22,117.48,521.76,148.23,530.67,141.54,527.18,175.58,548.67
280,229.56,197.67,230.97,190.8,229.35,189.16,227.7,187.5,235.15,194.01,236.34,194.67,237.5,195.4,220.75,184.41,233.02,196.35,222.13,199.32,225.81,202.84,153.35,188.83,216.35,228.39,118.89,199.54,172.88,254.57,119.13,182.41,151.49,217.51,112.98,172.13,149.33,209.01,117.6,171.3,146.61,202.38,121.66,177.43,145.95,204.92,107.73,317.04,149.77,326.29,126.86,413.57,162.97,413.4,126.09,507.95,155.63,519.54,117.7,522.44,151.28,528.93,138.49,528.46,175.29,548.15
281,228.78,195.67,230.08,188.65,228.4,186.95,226.67,185.23,234.41,192.09,235.68,192.86,236.93,193.72,219.77,182.58,232.88,195.38,221.42,197.66,225.28,201.46,153.46,188.89,216.04,228.26,119.12,197.58,173.48,254.4,118.02,180.04,152.7,214.36,112.27,171.03,150.63,208.62,116.84,170.02,147.73,201.84,120.89,176.09,146.95,204.35,108.13,317.16,150.06,326.31,126.71,413.79,163.03,413.52,126.09,509.04,156.03,519.37,117.97,523.99,151.67,528.08,138.3,528.51,175.26,544.12
282,228.07,193.9,229.29,186.84,227.54,185.18,225.78,183.54,233.78,190.35,235.09,191.2,236.38,192.14,219.05,181.38,232.68,194.42,220.54,196.2,224.77,200.18,153.76,189.09,215.39,226.64,119.28,197.38,171.82,248.16,117.0,180.38,150.55,210.12,111.58,171.35,144.1,202.72,116.24,170.26,141.53,196.44,120.21,177.01,141.15,199.06,108.46,317.18,150.12,325.74,126.65,413.81,163.02,412.57,126.11,509.39,156.28,518.33,118.94,524.62,149.74,528.51,138.69,528.52,175.21,542.8
283,227.22,192.32,228.36,185.38,226.57,183.78,224.8,182.21,233.01,188.86,234.37,189.73,235.71,190.7,218.21,180.33,232.37,193.38,219.64,194.76,224.22,198.85,154.05,189.68,215.01,226.02,119.06,197.63,167.83,242.76,114.64,180.02,144.7,206.32,108.74,169.74,135.67,197.39,113.15,167.77,133.52,191.31,116.67,174.48,133.75,194.05,108.76,317.2,150.36,325.33,126.56,413.81,163.02,411.81,126.19,509.93,157.39,516.59,120.36,524.93,150.68,528.49,136.27,529.92,174.91,542.77
284,227.2,191.44,228.34,184.47,226.53,182.88,224.75,181.33,232.98,187.91,234.32,188.76,235.66,189.72,218.07,179.48,232.33,192.52,219.55,193.9,224.2,198.0,154.2,190.28,214.58,224.83,118.12,197.02,162.67,231.36,113.7,177.82,132.42,194.04,107.52,167.81,123.8,185.91,111.56,166.68,121.37,179.47,114.93,172.09,124.99,186.62,109.02,317.19,150.7,324.95,126.17,414.04,163.0,411.99,126.31,510.79,157.78,516.33,121.0,526.08,151.28,528.68,136.7,530.31,175.01,541.42
285,226.91,190.97,228.04,183.85,226.22,182.24,224.42,180.67,232.72,187.35,234.07,188.22,235.4,189.2,217.66,178.66,232.2,191.99,219.2,193.42,224.04,197.61,154.34,190.65,214.27,223.75,117.61,196.35,160.59,229.08,111.34,175.2,130.44,190.55,105.03,165.4,120.92,182.07,109.63,164.79,118.48,175.62,112.01,168.96,120.26,181.61,109.23,317.15,151.03,324.62,125.89,414.17,162.83,411.99,126.33,510.94,158.21,515.51,120.98,526.28,151.63,528.9,134.78,530.89,175.14,540.96
286,226.46,190.35,227.65,183.16,225.83,181.59,224.03,180.06,232.31,186.66,233.65,187.54,234.97,188.55,217.26,178.27,231.9,191.53,218.71,192.97,223.67,197.13,154.45,190.91,214.03,223.26,117.14,194.85,160.69,227.21,110.43,173.11,129.02,189.9,104.25,162.66,119.37,181.79,107.9,161.92,117.18,175.04,110.86,166.97,118.58,180.51,109.39,317.17,151.35,324.62,125.77,414.45,162.68,412.07,125.97,510.79,158.69,515.71,120.95,526.21,152.23,529.47,133.86,530.44,175.14,540.41
287,226.28,188.98,227.51,181.78,225.69,180.27,223.88,178.82,232.21,185.27,233.56,186.17,234.88,187.22,217.18,177.56,231.82,190.63,218.48,191.87,223.51,196.15,155.41,191.66,213.8,222.88,116.63,193.35,160.73,222.52,108.33,169.6,124.08,186.16,102.15,158.67,114.99,175.4,105.78,159.43,112.8,171.52,108.05,163.64,115.79,176.0,110.13,317.17,151.68,324.51,125.7,414.57,162.62,412.07,125.95,510.69,159.36,515.86,120.93,526.2,155.76,529.12,133.49,527.93,175.81,537.83
288,225.34,187.21,226.62,180.31,224.83,178.85,222.98,177.42,231.5,183.85,232.96,184.81,234.38,185.91,216.65,176.32,231.6,189.5,217.67,190.01,223.06,194.63,156.38,193.57,213.51,221.96,113.54,191.73,160.99,216.07,106.86,166.86,123.13,183.61,100.64,155.68,114.8,173.32,104.4,156.06,112.73,169.8,106.76,160.89,115.5,173.87,111.19,317.73,152.27,324.53,125.32,415.82,162.65,412.24,125.84,511.03,160.19,515.32,121.06,526.54,155.86,528.76,131.45,528.16,175.94,537.31
289,223.83,186.26,225.36,179.5,223.69,178.15,221.96,176.8,230.12,182.77,231.64,183.66,233.17,184.73,216.04,175.89,230.55,188.46,216.5,189.45,221.81,193.87,156.77,194.25,213.11,220.47,112.39,190.85,161.86,218.14,105.04,164.78,123.49,183.08,98.8,153.69,114.73,172.67,102.23,152.64,112.43,169.05,104.98,158.47,115.38,173.09,111.95,318.01,153.06,324.56,124.61,416.4,162.69,412.46,125.73,511.54,161.6,514.97,121.2,527.14,156.9,528.56,130.52,528.67,175.94,537.3
290,223.25,186.52,224.8,179.67,223.19,178.32,221.5,176.95,229.42,182.81,230.92,183.65,232.45,184.65,215.45,175.58,229.82,188.03,216.05,189.79,221.19,194.01,156.69,194.56,212.33,219.08,110.59,190.37,162.52,214.33,102.51,161.53,122.38,182.19,96.57,149.74,114.76,171.76,100.01,148.82,112.32,168.09,102.71,154.58,113.83,171.31,112.23,318.2,153.45,324.6,124.33,416.62,162.69,412.52,125.67,511.63,162.99,514.15,121.36,527.38,158.44,527.82,130.94,525.91,175.91,537.41
291,222.65,186.6,224.06,179.55,222.4,178.13,220.66,176.67,228.77,182.8,230.3,183.66,231.86,184.66,214.36,174.99,229.14,187.78,215.45,189.72,220.67,194.01,156.57,195.06,211.88,218.66,109.89,189.76,162.65,213.66,101.43,160.01,120.56,181.63,95.79,147.04,114.46,171.2,99.31,145.98,112.02,167.49,101.82,152.04,113.01,170.61,112.42,318.89,153.84,324.86,124.23,417.38,162.71,412.64,125.79,511.75,163.88,513.99,122.2,527.59,158.68,527.45,131.06,527.44,176.19,537.81
292,222.47,186.81,223.83,179.72,222.16,178.29,220.43,176.82,228.54,183.02,230.05,183.89,231.6,184.89,214.03,174.99,228.77,187.8,215.31,189.8,220.48,194.11,156.35,195.43,211.07,218.61,109.25,188.31,162.27,211.67,100.77,159.35,119.31,180.1,95.67,145.92,112.78,169.51,99.13,145.16,111.17,166.88,101.44,151.43,112.07,169.84,112.57,319.39,154.11,325.09,124.22,418.28,162.7,412.88,125.79,512.47,165.14,513.53,122.3,528.07,159.9,526.61,131.0,530.34,176.53,537.89
293,222.43,187.04,223.77,179.94,222.12,178.5,220.42,177.04,228.36,183.21,229.8,184.05,231.27,185.01,213.95,175.16,228.2,187.65,215.29,189.98,220.26,194.24,156.34,195.36,210.63,217.85,107.95,188.08,162.02,210.52,99.4,155.29,116.68,178.11,94.84,142.39,110.98,167.56,97.71,140.26,109.22,162.8,100.0,146.0,109.87,167.01,112.75,319.42,154.21,325.11,124.23,418.35,162.69,412.91,125.69,513.09,165.83,512.67,122.34,528.32,160.08,526.0,131.04,531.26,176.81,538.4
294,222.3,187.19,223.69,179.97,222.1,178.57,220.45,177.16,228.02,183.37,229.33,184.21,230.65,185.15,213.98,175.2,227.15,187.46,215.28,190.29,219.87,194.28,156.3,195.29,210.1,217.12,107.23,188.36,161.56,209.0,98.37,151.86,116.75,173.84,93.68,139.92,110.44,164.0,96.61,137.15,108.56,158.5,98.87,142.25,109.45,161.66,112.89,319.49,154.25,325.12,124.11,418.67,162.71,413.03,125.63,514.51,166.49,512.56,122.34,530.06,161.14,525.64,132.55,529.95,176.96,538.49
295,221.5,186.65,223.0,179.51,221.5,178.18,219.95,176.84,227.15,182.68,228.41,183.47,229.73,184.38,213.7,175.13,226.33,186.83,214.79,190.01,219.1,193.82,156.82,195.54,210.13,216.09,106.3,188.28,161.83,204.75,96.94,151.29,117.03,170.14,92.59,139.45,110.4,159.07,95.78,136.66,108.24,153.79,97.95,141.81,109.05,158.96,113.05,319.49,154.38,325.11,124.1,418.63,162.8,413.08,125.49,514.66,167.62,512.11,121.72,530.3,162.21,525.03,133.39,528.87,177.32,539.55
296,221.11,185.41,222.66,178.39,221.18,177.12,219.66,175.87,226.82,181.46,228.12,182.27,229.46,183.23,213.41,174.55,226.15,186.18,214.49,189.14,218.75,192.83,157.38,195.66,210.16,215.4,105.41,188.06,161.96,203.22,96.95,150.45,116.84,168.52,92.13,139.22,109.88,157.83,95.41,136.25,107.73,152.59,97.79,141.33,108.71,157.95,113.21,319.55,154.58,325.12,124.05,418.67,162.89,413.3,125.49,514.84,168.71,512.2,121.58,530.64,163.67,524.96,133.41,527.52,177.57,539.7
297,220.48,184.61,222.2,177.76,220.75,176.54,219.25,175.33,226.39,180.73,227.73,181.53,229.13,182.49,212.98,174.09,226.01,185.7,213.87,188.34,218.16,192.03,157.36,195.79,210.09,214.54,104.13,187.99,162.01,199.88,96.5,148.84,115.54,162.3,91.34,138.2,108.88,152.08,94.59,134.44,106.58,148.47,96.86,139.19,108.28,152.77,113.23,319.77,154.7,325.2,123.85,418.91,162.89,413.4,125.08,515.53,169.16,512.26,121.42,531.78,164.61,525.05,132.89,527.11,177.57,539.79
298,219.71,184.0,221.54,177.35,220.09,176.14,218.61,174.95,225.81,180.29,227.23,181.11,228.71,182.09,212.5,173.7,225.85,185.37,213.24,187.51,217.62,191.24,157.37,195.84,210.09,214.28,103.41,187.86,162.19,199.66,95.69,146.95,114.58,161.44,90.52,135.57,108.32,151.35,93.74,132.1,105.94,148.08,95.88,136.72,107.82,151.88,113.23,319.77,154.78,325.19,123.62,418.97,162.88,413.42,124.88,515.99,169.91,512.32,121.31,532.58,165.28,525.41,132.58,526.88,177.58,539.84
299,218.47,183.04,220.68,176.7,219.3,175.58,217.89,174.49,224.86,179.42,226.3,180.19,227.83,181.15,212.1,173.52,225.27,184.64,212.11,186.6,216.37,190.14,157.98,195.91,210.1,213.22,103.01,187.76,161.45,196.87,94.8,145.39,114.13,157.94,89.58,134.05,107.77,148.43,92.77,130.44,105.4,143.23,95.02,134.84,106.91,148.16,113.28,319.62,154.88,325.06,123.23,419.06,162.85,413.06,124.82,516.51,170.73,511.96,121.37,533.28,166.71,525.4,130.33,526.68,177.57,539.72
300,216.81,182.92,219.39,176.64,218.15,175.56,216.89,174.5,223.28,179.22,224.66,179.93,226.15,180.83,211.49,173.56,223.89,184.22,210.67,186.58,214.6,189.91,158.1,196.04,210.11,212.72,103.18,187.7,160.84,196.09,94.21,144.61,114.15,155.98,88.67,133.27,107.61,147.27,91.9,129.56,105.16,141.89,94.33,133.73,106.58,146.84,113.33,319.55,154.93,325.05,122.91,419.05,162.85,412.79,124.52,516.48,171.5,510.81,121.35,533.27,167.54,524.97,130.35,526.65,177.56,539.5
